work_year,experience_level,employment_type,job_title,employee_residence,remote_ratio,company_location,company_size,salary_in_usd
2022,3,2,25,75,100,70,1,65000
2022,3,2,25,75,100,70,1,55000
2022,3,2,33,75,0,70,1,178750
2022,3,2,33,75,0,70,1,160000
2022,2,2,47,28,100,27,1,63040
2022,2,2,47,28,100,27,1,52533
2022,2,2,74,75,0,70,1,165000
2022,2,2,74,75,0,70,1,135000
2022,3,2,4,75,100,70,1,170000
2022,3,2,4,75,100,70,1,125000
2022,3,2,33,75,0,70,1,105000
2022,3,2,33,75,0,70,1,70000
2022,3,2,47,75,0,70,1,130000
2022,3,2,47,75,0,70,1,95000
2022,3,2,47,75,0,70,1,203500
2022,3,2,47,75,0,70,1,152000
2022,3,2,33,75,100,70,1,197430
2022,3,2,33,75,100,70,1,134760
2022,2,2,47,75,100,70,1,120000
2022,3,2,33,75,0,70,1,197000
2022,3,2,33,75,0,70,1,99000
2022,3,2,33,75,100,70,1,220000
2022,3,2,33,75,100,70,1,162000
2022,2,2,33,47,0,44,1,110446
2022,2,2,33,47,0,44,1,79178
2022,2,2,42,29,0,28,1,70186
2022,2,2,42,29,0,28,1,51716
2022,3,2,31,75,100,70,1,149040
2022,3,2,31,75,100,70,1,113900
2020,2,2,17,75,0,70,1,95000
2021,3,2,25,75,100,70,2,115000
2022,3,2,25,75,100,6,0,171000
2022,0,2,27,2,100,3,2,13000
2022,3,2,33,75,0,70,1,100000
2022,3,2,33,75,0,70,1,78000
2022,3,2,33,75,0,70,1,120000
2022,3,2,33,75,0,70,1,95000
2022,3,2,49,75,0,70,1,110000
2022,3,2,49,75,0,70,1,70000
2022,0,1,26,7,100,70,2,50000
2022,3,2,47,75,0,70,1,185900
2022,3,2,47,75,0,70,1,129300
2022,2,2,25,75,0,70,1,150000
2022,2,2,25,75,0,70,1,100000
2022,3,2,33,75,100,70,1,230000
2022,3,2,33,75,100,70,1,154600
2022,3,2,69,75,0,70,1,204500
2022,3,2,69,75,0,70,1,142200
2022,2,2,33,75,100,70,1,160000
2022,2,2,33,75,100,70,1,75000
2022,3,2,47,26,0,25,1,47280
2022,3,2,47,26,0,25,1,37824
2022,3,2,33,75,0,70,1,213000
2022,3,2,33,75,0,70,1,152000
2022,3,2,47,75,100,70,1,140000
2022,3,2,47,75,100,70,1,120000
2022,3,2,47,75,0,70,1,110000
2022,3,2,47,75,0,70,1,70000
2022,3,2,75,11,100,12,1,227200
2022,3,2,75,11,100,12,1,168000
2021,0,2,0,3,0,4,1,20000
2022,2,2,47,20,0,20,1,64090
2022,2,2,47,20,0,20,1,60938
2022,3,2,66,75,100,70,1,243000
2022,3,2,66,75,100,70,1,183000
2022,3,2,33,75,0,70,1,175000
2022,3,2,33,75,0,70,1,150000
2022,2,2,47,75,100,70,1,130000
2022,2,2,47,75,100,70,1,90000
2022,2,2,25,75,0,70,1,165000
2022,2,2,25,75,0,70,1,124000
2022,3,2,33,11,0,12,1,178000
2022,3,2,33,11,0,12,1,132000
2022,3,2,33,75,0,70,1,300000
2022,3,2,33,75,0,70,1,130000
2022,3,2,25,75,0,70,1,169000
2022,3,2,25,75,0,70,1,110600
2022,3,2,25,75,100,70,1,116000
2022,3,2,25,75,100,70,1,96000
2022,3,2,25,29,0,28,1,92350
2022,3,2,25,29,0,28,1,70186
2022,3,2,25,75,0,70,1,105000
2022,3,2,25,75,0,70,1,70000
2022,2,2,73,11,50,12,0,105236
2022,3,2,33,75,100,70,1,194000
2022,3,2,33,75,100,70,1,129400
2022,3,2,31,75,100,70,1,190000
2022,3,2,31,75,100,70,1,135000
2022,3,2,25,75,0,70,1,100000
2022,3,2,25,75,0,70,1,70000
2022,0,2,69,75,0,70,1,189750
2022,0,2,69,75,0,70,1,140250
2022,3,2,25,75,0,70,1,130000
2022,3,2,25,75,0,70,1,100000
2022,2,2,25,75,0,70,1,160000
2022,2,2,25,75,0,70,1,109000
2022,3,2,88,75,0,70,1,250000
2022,3,2,88,75,0,70,1,150000
2022,2,2,25,75,0,70,1,206000
2022,2,2,25,75,0,70,1,160000
2022,3,2,33,75,0,70,1,135000
2022,3,2,33,75,0,70,1,120000
2022,3,2,69,28,100,27,1,115573
2022,3,2,69,28,100,27,1,73546
2022,0,2,33,75,0,70,1,160000
2022,0,2,33,75,0,70,1,135000
2022,2,2,25,75,0,70,1,150000
2022,2,2,25,75,0,70,1,100000
2022,2,2,33,75,0,70,1,120000
2022,2,2,33,75,0,70,1,95000
2022,3,2,33,26,0,25,1,68293
2022,3,2,33,26,0,25,1,42026
2022,3,2,33,75,0,70,1,191200
2022,3,2,33,75,0,70,1,130000
2022,3,2,33,75,0,70,1,191200
2022,3,2,33,75,0,70,1,130000
2022,0,2,72,20,50,20,0,66192
2022,0,2,0,75,100,18,2,50000
2022,3,2,33,75,0,70,0,230000
2022,3,2,33,75,0,70,0,154600
2022,3,2,33,75,0,70,1,120000
2022,3,2,33,75,0,70,1,95000
2022,3,2,47,75,0,70,1,140000
2022,3,2,47,75,0,70,1,120000
2022,3,2,25,75,0,70,1,169000
2022,3,2,25,75,0,70,1,110600
2022,2,2,25,75,100,70,0,80000
2022,3,2,33,75,0,70,1,185900
2022,3,2,33,75,0,70,1,129300
2022,3,2,4,75,0,70,1,135000
2022,3,2,4,75,0,70,1,110000
2022,2,2,29,75,0,70,1,155000
2022,2,2,29,75,0,70,1,140000
2022,3,2,33,75,100,70,1,205000
2022,3,2,33,75,100,70,1,150000
2022,3,2,33,75,0,70,1,179500
2022,3,2,33,75,0,70,1,134000
2022,2,2,47,75,0,70,1,180000
2022,2,2,47,75,0,70,1,120000
2022,3,2,47,75,0,70,1,185900
2022,3,2,47,75,0,70,1,129300
2022,3,2,47,75,100,70,1,175000
2022,3,2,47,75,100,70,1,145000
2022,3,2,31,75,100,70,1,235000
2022,3,2,31,75,100,70,1,175000
2022,0,2,42,26,50,25,0,27317
2022,2,2,33,75,100,70,1,160000
2022,2,2,33,75,100,70,1,90000
2022,3,2,33,26,0,25,1,68293
2022,3,2,33,26,0,25,1,36773
2022,3,2,33,75,0,70,1,145000
2022,3,2,33,75,0,70,1,115000
2022,2,2,49,75,0,70,1,165000
2022,2,2,49,75,0,70,1,135000
2022,3,2,33,75,0,70,1,168400
2022,3,2,33,75,0,70,1,105200
2022,2,2,51,29,100,28,1,86193
2022,2,2,51,29,100,28,1,49253
2022,3,2,33,75,0,70,1,200000
2022,3,2,33,75,0,70,1,160000
2022,3,2,47,26,0,25,1,47280
2022,3,2,47,26,0,25,1,37824
2022,3,2,47,75,0,70,1,198800
2022,3,2,47,75,0,70,1,122600
2022,0,1,69,41,100,40,1,100000
2022,2,2,12,28,50,27,1,105066
2022,3,2,25,75,0,70,1,130000
2022,3,2,25,75,0,70,1,100000
2022,2,2,4,29,0,28,1,104663
2022,2,2,4,29,0,28,1,73880
2022,3,2,33,75,100,70,1,125000
2022,3,2,33,75,100,70,1,110000
2022,2,2,25,75,0,70,1,165000
2022,2,2,25,75,0,70,1,124000
2022,3,2,47,75,100,70,1,148000
2022,3,2,47,75,100,70,1,107000
2022,2,2,25,75,0,70,1,150000
2022,2,2,25,75,0,70,1,100000
2022,0,2,33,75,0,70,1,160000
2022,0,2,33,75,0,70,1,135000
2022,2,2,33,75,0,70,1,120000
2022,2,2,33,75,0,70,1,95000
2022,3,2,33,75,0,70,1,153600
2022,3,2,33,75,0,70,1,106800
2022,2,2,25,11,0,12,1,100000
2022,2,2,25,11,0,12,1,65000
2022,2,2,33,75,0,70,1,120000
2022,2,2,33,75,0,70,1,95000
2022,3,2,33,63,0,60,1,63040
2022,3,2,33,63,0,60,1,36773
2022,1,2,33,75,100,70,1,310000
2022,1,2,33,75,100,70,1,239000
2022,3,2,45,75,0,70,1,299500
2022,3,2,45,75,0,70,1,245100
2022,3,2,47,75,100,70,1,168000
2022,3,2,47,75,100,70,1,130000
2022,3,2,47,75,100,70,1,136000
2022,3,2,47,75,100,70,1,104000
2022,2,2,33,75,100,70,1,161000
2022,2,2,33,75,100,70,1,118000
2022,3,2,8,75,100,70,1,205000
2022,3,2,8,75,100,70,1,184000
2022,3,2,47,75,0,70,1,185900
2022,3,2,47,75,0,70,1,129300
2022,3,2,45,75,0,70,1,247500
2022,3,2,45,75,0,70,1,172200
2022,3,2,36,42,0,41,0,68293
2022,3,2,25,75,0,70,1,177000
2022,3,2,25,75,0,70,1,131000
2022,3,2,8,75,100,70,1,205000
2022,3,2,8,75,100,70,1,184000
2022,3,2,33,75,0,70,1,146000
2022,3,2,33,75,0,70,1,102000
2022,3,2,25,75,0,70,1,169000
2022,3,2,25,75,0,70,1,110600
2022,3,2,8,75,100,70,1,230000
2022,3,2,8,75,100,70,1,196000
2022,3,2,33,75,0,70,1,135000
2022,3,2,33,75,0,70,1,100000
2022,2,2,33,75,0,70,1,80000
2022,2,2,33,75,0,70,1,65000
2022,3,2,33,75,0,70,1,135000
2022,3,2,33,75,0,70,1,100000
2022,3,2,33,29,100,28,1,61566
2022,3,2,33,29,100,28,1,43096
2022,2,2,33,75,100,70,1,175000
2022,2,2,33,75,100,70,1,135000
2022,0,2,47,75,0,70,1,80000
2022,3,2,33,75,100,70,1,231250
2022,3,2,33,75,100,70,1,138750
2022,3,2,4,75,100,70,1,193750
2022,3,2,4,75,100,70,1,116250
2022,3,2,33,75,100,70,1,231250
2022,3,2,33,75,100,70,1,138750
2022,3,2,4,75,100,70,1,231250
2022,3,2,4,75,100,70,1,138750
2022,3,2,4,75,100,70,1,231250
2022,3,2,4,75,100,70,1,138750
2022,3,2,33,75,100,70,1,193750
2022,3,2,33,75,100,70,1,116250
2022,3,2,47,75,100,70,1,208000
2022,3,2,47,75,100,70,1,127000
2022,3,2,89,75,100,70,1,300000
2022,3,2,89,75,100,70,1,196000
2022,3,2,69,75,0,70,1,204500
2022,3,2,69,75,0,70,1,142200
2021,2,1,9,3,50,11,1,45555
2022,3,2,33,75,0,70,1,185900
2022,3,2,33,75,0,70,1,129300
2022,3,2,47,26,0,25,1,47280
2022,3,2,47,26,0,25,1,37824
2022,3,2,69,75,0,70,1,204500
2022,3,2,69,75,0,70,1,142200
2022,3,2,47,75,100,70,1,205000
2022,3,2,47,75,100,70,1,185000
2022,3,2,47,75,0,70,1,185900
2022,3,2,47,75,0,70,1,129300
2022,3,2,69,75,0,70,1,247500
2022,3,2,69,75,0,70,1,172200
2022,0,2,33,75,0,70,1,160000
2022,0,2,33,75,0,70,1,135000
2022,2,2,25,75,0,70,1,150000
2022,2,2,25,75,0,70,1,100000
2022,3,2,25,75,0,70,1,110000
2022,3,2,25,75,0,70,1,95000
2022,3,2,47,75,0,70,1,185900
2022,3,2,47,75,0,70,1,129300
2022,3,2,8,75,100,70,1,205000
2022,3,2,8,75,100,70,1,184000
2022,0,2,47,35,100,34,1,17684
2022,3,2,46,75,50,70,0,375000
2022,3,2,33,75,0,70,1,191200
2022,3,2,33,75,0,70,1,130000
2022,3,2,47,75,0,70,1,225000
2022,3,2,47,75,0,70,1,156400
2022,3,2,25,75,0,70,1,169000
2022,3,2,25,75,0,70,1,110600
2022,3,2,69,75,0,70,1,204500
2022,3,2,69,75,0,70,1,142200
2022,2,2,69,29,0,28,1,104663
2022,2,2,69,29,0,28,1,80036
2022,3,2,47,75,0,70,1,185900
2022,3,2,47,75,0,70,1,129300
2022,3,2,47,75,0,70,1,140700
2022,3,2,47,75,0,70,1,93800
2022,3,2,47,75,100,70,1,350000
2022,3,2,47,75,100,70,1,135000
2022,3,2,25,75,100,70,1,115934
2022,3,2,25,75,100,70,1,81666
2022,0,3,11,54,100,70,0,12000
2022,2,2,69,13,100,14,0,104697
2022,0,2,68,42,100,20,2,33000
2022,0,2,74,42,100,20,2,34672
2022,3,2,69,75,0,70,1,201000
2022,3,2,69,75,0,70,1,119000
2022,3,2,33,75,100,70,1,175000
2022,3,2,33,75,100,70,1,150000
2022,3,2,25,75,0,70,1,154560
2022,3,2,25,75,0,70,1,123648
2022,3,2,25,75,0,70,1,130000
2022,3,2,25,75,0,70,1,100000
2022,2,2,33,75,0,70,1,170000
2022,2,2,33,75,0,70,1,145000
2022,3,2,33,75,100,70,1,135000
2022,3,2,33,75,100,70,1,100000
2022,3,2,47,75,0,70,1,247500
2022,3,2,47,75,0,70,1,172200
2022,3,2,47,75,100,70,1,177500
2022,3,2,47,75,100,70,1,134000
2022,3,2,47,75,0,70,1,185900
2022,3,2,47,75,0,70,1,129300
2022,3,2,31,75,100,70,1,192564
2022,3,2,31,75,100,70,1,144854
2022,3,2,25,75,0,70,1,130000
2022,3,2,25,75,0,70,1,105000
2022,3,2,33,75,100,70,1,179305
2022,3,2,33,75,100,70,1,142127
2022,3,2,33,75,100,70,1,315000
2022,3,2,33,75,100,70,1,225000
2022,3,2,47,75,100,70,1,243900
2022,3,2,47,75,100,70,1,156600
2022,2,2,25,75,0,70,1,206000
2022,2,2,25,75,0,70,1,160000
2022,2,2,25,75,0,70,1,109000
2022,2,2,25,75,0,70,1,79000
2022,2,2,25,75,0,70,1,160000
2022,2,2,25,75,0,70,1,109000
2022,2,2,48,4,50,5,0,89306
2022,3,2,33,75,100,70,1,182500
2022,3,2,33,75,100,70,1,128500
2022,2,2,33,75,100,70,1,160000
2022,2,2,33,75,100,70,1,90000
2022,0,2,37,75,100,70,1,77300
2022,0,2,37,75,100,70,1,45600
2022,3,2,25,75,100,70,1,127000
2022,3,2,25,75,100,70,1,110000
2022,3,2,31,75,100,70,1,210000
2022,3,2,31,75,100,70,1,136000
2022,3,2,20,70,100,66,2,12608
2022,3,2,33,75,100,70,1,170000
2022,3,2,33,75,100,70,1,140000
2022,3,2,33,75,0,70,1,247500
2022,3,2,33,75,0,70,1,172200
2022,3,2,33,75,0,70,1,225000
2022,3,2,33,75,0,70,1,184100
2022,2,2,69,75,0,70,1,130000
2022,2,2,69,75,0,70,1,90000
2022,2,2,47,75,100,70,1,120000
2022,2,2,47,75,100,70,1,100000
2022,2,2,47,75,100,70,1,85000
2022,2,2,47,75,100,70,1,78000
2022,3,2,33,75,100,70,1,161000
2022,3,2,33,75,100,70,1,110000
2022,3,2,47,75,100,70,1,136000
2022,3,2,47,75,100,70,1,104000
2022,3,2,47,26,0,25,1,47280
2022,3,2,47,26,0,25,1,37824
2022,1,2,58,75,0,70,1,205000
2022,1,2,58,75,0,70,1,160000
2022,3,2,25,75,0,70,1,169000
2022,3,2,25,75,0,70,1,110600
2022,0,2,33,29,100,28,1,61566
2022,0,2,33,29,100,28,1,49253
2022,3,2,33,75,0,70,1,160000
2022,3,2,33,75,0,70,1,130000
2022,3,2,47,75,0,70,1,245000
2022,3,2,47,75,0,70,1,180000
2022,3,2,33,75,0,70,1,135000
2022,3,2,33,75,0,70,1,100000
2022,3,2,33,75,0,70,1,220000
2022,3,2,33,75,0,70,1,150000
2022,3,2,47,75,0,70,0,198440
2022,3,2,47,75,0,70,0,144000
2022,3,2,33,75,0,70,1,240000
2022,3,2,33,75,0,70,1,170000
2022,3,2,47,75,0,70,1,198440
2022,3,2,47,75,0,70,1,144000
2022,2,2,25,75,100,70,1,150000
2022,2,2,25,75,100,70,1,100000
2022,3,2,25,75,0,70,1,120000
2022,3,2,25,75,0,70,1,95000
2022,2,2,47,29,50,28,1,57872
2022,0,2,25,75,100,70,0,64000
2022,0,2,47,28,50,27,0,39925
2022,3,2,69,11,100,12,1,187200
2022,3,2,69,11,100,12,1,116100
2022,3,2,25,75,0,70,1,150000
2022,3,2,25,75,0,70,1,127000
2022,3,2,33,75,100,70,1,275000
2022,3,2,33,75,100,70,1,166000
2022,3,2,47,75,0,70,1,159699
2022,3,2,47,75,0,70,1,138938
2022,0,2,11,75,50,70,0,76000
2022,3,2,25,75,0,70,1,166700
2022,3,2,25,75,0,70,1,119000
2022,3,2,25,75,0,70,1,130000
2022,3,2,25,75,0,70,1,100000
2022,3,2,4,29,0,28,1,103432
2022,3,2,4,29,0,28,1,92350
2022,3,2,25,75,0,70,1,80000
2022,3,2,25,75,0,70,1,52500
2022,3,2,33,75,100,70,1,236000
2022,3,2,33,75,100,70,1,182000
2022,3,2,47,75,100,70,1,180000
2022,3,2,47,75,100,70,1,140000
2022,3,2,47,75,0,70,1,225000
2022,3,2,47,75,0,70,1,156400
2022,3,2,25,75,100,70,1,135000
2022,3,2,25,75,100,70,1,100000
2022,3,2,69,75,0,70,1,204500
2022,3,2,69,75,0,70,1,142200
2022,2,2,88,75,100,70,1,240000
2022,0,3,25,15,50,70,2,125404
2022,3,2,33,75,0,70,1,300000
2022,3,2,33,75,0,70,1,130000
2022,3,2,33,75,100,70,1,195000
2022,3,2,33,75,100,70,1,175000
2022,3,2,33,75,0,70,1,155000
2022,3,2,33,75,0,70,1,110000
2022,3,2,39,75,0,70,1,123000
2022,3,2,39,75,0,70,1,92250
2022,3,2,33,75,0,70,1,170000
2022,3,2,33,75,0,70,1,150000
2022,2,2,66,75,100,70,1,180000
2022,2,2,66,75,100,70,1,100000
2022,3,2,33,75,100,70,1,97000
2022,3,2,33,75,100,70,1,90000
2022,3,2,33,75,0,70,1,200000
2022,3,2,33,75,0,70,1,160000
2022,3,2,69,75,100,70,1,210000
2022,3,2,69,75,100,70,1,180000
2022,3,2,33,75,0,70,1,260000
2022,3,2,33,75,0,70,1,180000
2022,1,2,4,75,100,70,1,210000
2022,1,2,4,75,100,70,1,157000
2022,0,2,47,75,100,70,1,180000
2022,0,2,47,75,100,70,1,100000
2022,2,2,25,75,0,70,1,80000
2022,2,2,25,75,0,70,1,52500
2022,3,2,31,75,0,70,1,128000
2022,3,2,31,75,0,70,1,81500
2022,3,2,40,75,0,70,1,105000
2022,3,2,40,75,0,70,1,70000
2022,3,2,47,75,0,70,1,175000
2022,3,2,47,75,0,70,1,122500
2022,3,2,33,75,0,70,1,171000
2022,3,2,33,75,0,70,1,117000
2022,3,2,47,75,0,70,0,202800
2022,3,2,47,75,0,70,0,104300
2022,3,2,25,26,0,25,1,50432
2022,3,2,25,26,0,25,1,36773
2022,3,2,33,75,0,70,1,197000
2022,3,2,33,75,0,70,1,99000
2022,3,2,33,75,0,70,1,160000
2022,3,2,33,75,0,70,1,110000
2022,3,2,47,75,0,70,1,185900
2022,3,2,47,75,0,70,1,129300
2022,2,2,47,54,100,51,0,30000
2022,2,2,4,10,100,10,1,78000
2022,2,2,4,10,100,10,1,48000
2022,3,2,33,75,0,70,1,170000
2022,3,2,33,75,0,70,1,130000
2022,3,2,25,75,0,70,1,150000
2022,3,2,25,75,0,70,1,95000
2022,2,2,33,10,100,10,1,78000
2022,2,2,33,10,100,10,1,42000
2022,3,2,31,75,0,70,1,345600
2022,3,2,31,75,0,70,1,230400
2022,3,2,33,75,0,70,1,145000
2022,3,2,33,75,0,70,1,115000
2022,2,2,11,10,100,10,1,78000
2022,2,2,11,10,100,10,1,48000
2022,3,2,25,75,100,70,1,175950
2022,3,2,25,75,100,70,1,130050
2022,3,2,33,75,0,70,0,205600
2022,3,2,33,75,0,70,0,105700
2022,3,2,25,75,100,70,1,236600
2022,3,2,25,75,100,70,1,89200
2022,2,2,47,10,100,10,1,84000
2022,2,2,47,10,100,10,1,54000
2022,0,2,47,75,100,70,0,80000
2022,3,2,77,29,100,28,2,200000
2022,0,2,47,11,100,12,0,73742
2022,3,2,44,75,50,70,2,165000
2022,0,2,47,29,50,28,0,33246
2022,3,2,33,75,0,70,1,185900
2022,3,2,33,75,0,70,1,129300
2022,3,2,25,75,0,70,1,169000
2022,3,2,25,75,0,70,1,110600
2021,0,2,80,39,50,38,0,5409
2021,2,2,33,5,50,6,0,75050
2022,3,2,33,75,0,70,1,225000
2022,3,2,33,75,0,70,1,184100
2022,3,2,47,75,0,70,1,185900
2022,3,2,47,75,0,70,1,129300
2022,3,2,47,75,0,70,1,225000
2022,3,2,47,75,0,70,1,156400
2022,3,2,47,75,0,70,1,185900
2022,3,2,47,75,0,70,1,129300
2022,0,2,69,75,0,70,2,108000
2022,3,2,87,39,100,64,0,8000
2022,3,2,47,75,100,70,1,155000
2022,3,2,47,75,100,70,1,38000
2022,2,2,25,75,0,70,1,85000
2022,2,2,25,75,0,70,1,65000
2022,3,2,47,75,100,70,1,155000
2022,3,2,47,75,100,70,1,38000
2022,2,2,33,29,0,28,1,110820
2022,2,2,33,29,0,28,1,92350
2022,3,2,47,75,100,70,1,153600
2022,3,2,47,75,100,70,1,106800
2022,3,2,47,75,100,70,1,185000
2022,3,2,47,75,100,70,1,50000
2022,3,2,33,75,0,70,1,185900
2022,3,2,33,75,0,70,1,129300
2022,3,2,47,75,100,70,1,155000
2022,3,2,47,75,100,70,1,38000
2022,3,2,47,75,100,70,1,168000
2022,3,2,47,75,100,70,1,130000
2022,3,2,47,75,0,70,1,123400
2022,3,2,47,75,0,70,1,88100
2022,3,2,47,75,100,70,2,120000
2022,3,2,47,75,100,70,2,55000
2022,3,2,47,75,0,70,1,185900
2022,3,2,47,75,0,70,1,129300
2022,3,2,33,75,0,70,1,191200
2022,3,2,33,75,0,70,1,130000
2022,3,2,25,75,0,70,1,169000
2022,3,2,25,75,0,70,1,110600
2022,3,2,4,75,0,70,1,150000
2022,3,2,4,75,0,70,1,120000
2022,3,2,42,75,0,70,1,139000
2022,3,2,42,75,0,70,1,122000
2022,3,2,47,75,0,70,1,185900
2022,3,2,47,75,0,70,1,129300
2022,3,2,25,75,0,70,1,139600
2022,3,2,25,75,0,70,1,85700
2022,3,2,33,75,100,70,1,185000
2022,3,2,33,75,100,70,1,50000
2022,3,2,33,75,0,70,1,185900
2022,3,2,33,75,0,70,1,129300
2022,3,2,47,75,0,70,1,225000
2022,3,2,47,75,0,70,1,156400
2022,3,2,47,75,100,70,1,200000
2022,3,2,47,75,100,70,1,175000
2022,3,2,33,75,0,70,1,185900
2022,3,2,33,75,0,70,1,129300
2022,2,2,66,75,100,70,0,148500
2022,2,2,66,75,100,70,0,98200
2022,3,2,25,75,100,70,1,115000
2022,3,2,25,75,100,70,1,95000
2022,3,2,31,75,100,70,1,225000
2022,3,2,31,75,100,70,1,66000
2022,3,2,47,75,100,70,1,185000
2022,3,2,47,75,100,70,1,50000
2022,3,2,47,26,0,25,1,47280
2022,3,2,47,26,0,25,1,37824
2022,2,2,37,75,0,70,1,134000
2022,2,2,37,75,0,70,1,98000
2022,2,2,25,75,0,70,1,105000
2022,2,2,25,75,0,70,1,62000
2022,0,2,12,75,100,70,0,57000
2022,3,2,16,11,50,12,1,161311
2022,2,2,47,75,100,70,1,144200
2022,2,2,47,75,100,70,1,115360
2022,2,2,47,5,0,6,0,83171
2022,3,2,82,39,100,38,0,38154
2022,3,2,33,63,0,60,1,73546
2022,3,2,33,63,0,60,1,42026
2022,3,2,33,75,100,70,1,170000
2022,3,2,33,75,100,70,1,150000
2022,3,2,31,75,100,70,1,180000
2022,3,2,31,75,100,70,1,160000
2022,2,2,47,75,50,70,0,108000
2022,3,2,71,75,100,70,1,200000
2022,3,2,71,75,100,70,1,150000
2022,1,2,37,11,50,12,0,125976
2022,3,2,33,75,100,70,1,188700
2022,3,2,33,75,100,70,1,160395
2022,3,2,25,75,100,70,1,115934
2022,3,2,25,75,100,70,1,81666
2022,3,2,33,75,0,70,1,300000
2022,3,2,33,75,0,70,1,225000
2022,3,2,47,75,100,70,1,198440
2022,3,2,47,75,100,70,1,144000
2022,3,2,8,75,100,70,1,191475
2022,3,2,8,75,100,70,1,141525
2022,3,2,25,26,0,25,1,50432
2022,3,2,25,26,0,25,1,36773
2022,2,2,47,20,100,20,2,75648
2022,3,2,64,75,100,70,0,156868
2022,3,2,11,56,100,53,2,200000
2022,3,2,47,75,0,70,0,198440
2022,3,2,47,75,0,70,0,144000
2022,3,2,65,63,100,60,0,69344
2022,2,2,79,19,100,19,1,5132
2022,3,0,25,75,100,70,1,90000
2022,2,2,89,20,0,20,2,126080
2022,2,2,89,20,0,20,2,84053
2022,3,2,33,75,100,70,1,200000
2022,3,2,33,75,100,70,1,180000
2022,2,2,4,75,100,70,1,108000
2022,2,2,4,75,100,70,1,85000
2022,3,2,69,75,100,70,1,210000
2022,3,2,69,75,100,70,1,180000
2022,3,2,33,75,100,70,1,165000
2022,3,2,33,75,100,70,1,132000
2022,3,2,4,75,100,70,1,130000
2022,3,2,4,75,100,70,1,110000
2022,2,2,12,5,50,6,0,45050
2021,0,2,25,5,50,6,0,42028
2022,2,2,27,75,100,70,0,135000
2022,3,2,33,75,100,70,0,178800
2022,3,2,33,75,100,70,0,132100
2022,0,2,25,17,50,70,1,20000
2022,3,2,69,11,0,12,1,140000
2022,3,2,69,11,0,12,1,110000
2022,3,2,33,75,100,70,1,160000
2022,3,2,33,75,100,70,1,85000
2022,3,2,54,75,100,70,1,250000
2022,3,2,54,75,100,70,1,63000
2022,1,2,33,75,100,70,1,187200
2022,1,2,33,75,100,70,1,116100
2022,2,2,47,73,0,68,1,10000
2022,3,2,33,75,100,70,1,200000
2022,3,2,33,75,100,70,1,145000
2022,3,2,33,75,0,70,0,229998
2022,3,2,33,75,0,70,0,154545
2022,3,2,47,75,0,70,0,215000
2022,3,2,47,75,0,70,0,159000
2022,3,2,33,75,0,70,0,229998
2022,3,2,33,75,0,70,0,154545
2022,0,2,3,75,100,70,1,50000
2022,3,2,48,75,100,70,0,183000
2022,3,2,25,75,100,70,1,99750
2022,3,2,25,75,100,70,1,68400
2022,3,2,47,75,100,70,0,236900
2022,3,2,47,75,100,70,0,159200
2022,3,2,45,75,100,70,1,243225
2022,3,2,45,75,100,70,1,179775
2022,3,2,33,75,100,70,1,175000
2022,3,2,33,75,100,70,1,150000
2022,3,2,69,75,100,70,1,210000
2022,3,2,69,75,100,70,1,180000
2022,3,2,47,75,100,70,1,148000
2022,3,2,47,75,100,70,1,128000
2022,3,2,31,75,100,70,1,190000
2022,3,2,31,75,100,70,1,135000
2022,3,2,4,75,100,70,1,130000
2022,3,2,4,75,100,70,1,110000
2022,3,2,47,75,100,70,1,191475
2022,3,2,47,75,100,70,1,141525
2022,3,2,33,75,100,70,1,160000
2022,3,2,33,75,100,70,1,85000
2022,3,2,47,75,0,70,1,218000
2022,3,2,47,75,0,70,1,145300
2022,3,2,66,75,100,70,0,195400
2022,3,2,66,75,100,70,0,131300
2022,0,2,49,14,100,70,0,105000
2022,3,2,47,75,100,70,1,191475
2022,3,2,47,75,100,70,1,141525
2022,3,2,47,75,100,70,1,207000
2022,3,2,47,75,100,70,1,153000
2022,3,2,47,75,100,70,1,191475
2022,3,2,47,75,100,70,1,141525
2022,3,2,25,75,0,70,1,110000
2022,3,2,25,75,0,70,1,99000
2022,3,2,47,75,100,70,1,191475
2022,3,2,47,75,100,70,1,141525
2022,3,2,47,75,100,70,1,191475
2022,3,2,47,75,100,70,1,141525
2022,3,2,47,75,100,70,1,191475
2022,3,2,47,75,100,70,1,141525
2022,3,2,69,62,100,59,1,200000
2022,3,2,69,62,100,59,1,135000
2022,3,2,47,75,100,70,1,207000
2022,3,2,47,75,100,70,1,153000
2022,3,2,47,75,100,70,1,191475
2022,3,2,47,75,100,70,1,141525
2022,3,2,47,75,100,70,1,191475
2022,3,2,47,75,100,70,1,141525
2022,3,2,47,75,100,70,1,191475
2022,3,2,47,75,100,70,1,141525
2022,3,2,33,75,0,70,1,195700
2022,3,2,33,75,0,70,1,130500
2022,3,2,66,75,100,70,1,130000
2022,3,2,66,75,100,70,1,84000
2022,2,2,40,75,100,70,1,100000
2022,2,2,40,75,100,70,1,60000
2022,2,2,33,29,100,28,1,80036
2022,2,2,33,29,100,28,1,67723
2022,3,2,33,75,0,70,1,141300
2022,3,2,33,75,0,70,1,102100
2022,3,2,25,26,0,25,1,50432
2022,3,2,25,26,0,25,1,36773
2022,2,2,17,75,100,70,0,150000
2022,2,2,47,29,100,28,1,102200
